clock,value
445,734
446,734
447,734
448,734
449,734
450,782
451,734
452,734
453,734
454,734
455,734
456,734
457,734
458,734
459,734
460,734
461,734
462,734
463,734
464,734
465,734
466,734
467,734
468,734
469,734
470,734
471,734
472,734
473,734
474,734
475,782
476,782
477,782
478,782
479,782
480,782
481,782
482,782
483,782
484,782
485,782
486,782
487,782
488,782
489,782
490,782
491,782
492,782
493,782
494,782
495,782
496,782
497,782
498,782
499,782
500,782
501,782
502,782
503,782
504,782
505,782
506,782
507,782
508,782
509,782
510,782
511,782
512,782
513,782
514,782
515,782
516,782
517,782
518,782
519,782
520,782
521,782
522,782
523,782
524,782
525,782
526,782
527,782
528,782
529,782
530,782
531,782
532,782
533,782
534,782
535,782
536,782
537,782
538,782
539,782
540,782
541,782
542,782
543,782
544,782
545,782
546,782
547,782
548,782
549,782
550,782
551,782
552,782
553,782
554,782
555,782
556,782
557,782
558,782
559,782
560,782
561,782
562,782
563,782
564,782
565,782
566,782
567,782
568,782
569,782
570,782
571,782
572,782
573,782
574,782
575,782
576,782
577,782
578,782
579,782
580,782
581,782
582,782
583,782
584,782
585,782
586,782
587,782
588,782
589,782
590,782
591,782
592,782
593,782
594,782
595,782
596,782
597,782
598,782
599,782
600,782
601,782
602,782
603,782
604,782
605,782
606,782
607,782
608,782
609,782
610,782
611,782
612,782
613,782
614,782
615,782
616,782
617,782
618,782
619,782
620,782
621,782
622,782
623,782
624,782
625,782
626,782
627,782
628,782
629,782
630,782
631,782
632,782
633,782
634,782
635,782
636,782
637,782
638,782
639,782
640,782
641,782
642,782
643,782
644,782
645,782
646,782
647,782
648,782
649,782
650,782
651,782
652,782
653,782
654,782
655,782
656,782
657,782
658,782
659,782
660,782
661,782
662,782
663,782
664,782
665,782
666,782
667,782
668,782
669,782
670,782
671,782
672,782
673,782
674,782
675,782
676,782
677,782
678,782
679,782
680,782
681,782
682,782
683,782
684,782
685,782
686,782
687,782
688,782
689,782
690,782
691,782
692,782
693,782
694,782
695,782
696,782
697,782
698,782
699,782
700,782
701,782
702,782
703,782
704,782
705,782
706,782
707,782
708,782
709,782
710,782
711,782
712,782
713,782
714,782
715,782
716,782
717,782
718,782
719,782
720,782
721,782
722,782
723,782
724,782
725,782
726,782
727,782
728,782
729,782
730,782
731,690
732,690
733,690
734,690
735,690
736,690
737,690
738,690
739,690
740,690
741,690
742,690
743,690
744,690
745,690
746,690
747,690
748,690
749,690
750,690
751,690
752,690
753,690
754,690
755,690
756,782
757,690
758,690
759,690
760,690
761,782
762,690
763,690
764,690
765,690
766,690
767,690
768,702
769,702
770,702
771,702
772,702
773,702
774,702
775,702
776,702
777,702
778,702
779,702
780,702
781,702
782,702
783,702
784,702
785,702
786,702
787,702
788,702
789,702
790,702
791,702
792,702
793,702
794,702
795,702
796,702
797,702
798,702
799,702
800,702
801,702
802,702
803,702
804,702
805,702
806,702
807,702
808,702
809,702
810,702
811,702
812,702
813,702
814,702
815,702
816,702
817,702
818,702
819,702
820,702
821,702
822,702
823,702
824,702
825,702
826,702
828,702
829,702
830,702
831,702
832,702
833,702
834,702
835,702
836,702
837,702
838,702
839,702
840,702
841,702
842,702
843,702
844,702
845,702
846,702
848,702
849,702
850,702
851,702
852,702
853,702
857,734
858,734
859,734
860,734
861,734
862,734
863,734
864,734
865,734
866,734
867,734
868,734
869,734
870,734
871,734
872,734
873,734
874,734
875,734
876,734
877,734
878,734
879,734
880,734
881,734
882,734
883,734
884,734
885,734
886,734
887,734
888,734
889,734
890,734
891,734
892,734
893,734
894,734
895,734
896,734
897,734
898,734
899,734
900,734
901,734
902,734
903,734
904,734
905,734
906,734
907,734
908,734
909,734
910,734
911,734
912,734
913,734
914,734
915,734
916,734
917,734
918,734
919,734
920,734
921,734
922,734
923,734
924,734
925,734
926,734
927,734
928,734
929,734
930,734
931,734
932,734
933,734
934,734
935,734
936,734
937,734
938,734
939,734
940,734
941,734
942,734
943,734
944,734
945,734
946,734
947,734
948,734
949,734
950,734
951,734
952,734
953,734
954,734
955,734
956,734
957,734
958,734
959,734
960,734
961,734
962,734
963,734
964,734
965,734
966,734
967,734
968,734
969,734
970,734
971,734
972,734
973,734
974,734
975,734
976,734
977,734
978,734
979,734
980,734
981,734
982,734
983,734
984,734
985,734
986,734
987,734
988,734
989,734
990,734
991,734
992,734
993,734
994,734
995,734
996,734
997,734
998,734
999,734
1000,734
1001,734
1002,734
1003,734
1004,734
1005,734
1006,734
1007,734
1008,734
1009,734
1010,734
1011,734
1012,734
1013,734
1014,734
1015,734
1016,734
1017,734
1018,734
1019,734
1020,734
1021,734
1022,734
1023,734
1024,734
1025,734
1026,734
1027,734
1028,734
1029,734
1030,734
1031,734
1032,734
1033,734
1034,734
1035,734
1036,734
1037,734
1038,734
1039,734
1040,734
1041,734
1042,734
1043,734
1044,734
1045,734
1046,734
1047,734
1048,734
1049,734
1050,734
1051,734
1052,734
1053,734
1054,734
1055,734
1056,734
1057,734
1058,734
1059,734
1060,734
1061,734
1062,734
1063,734
1064,734
1065,734
1066,734
1067,734
1068,734
1069,734
1070,734
1071,734
1072,734
1073,734
1074,734
1075,734
1076,734
1077,734
1078,734
1079,734
1080,734
1081,734
1082,734
1083,734
1084,734
1085,734
1086,734
1087,734
1088,734
1089,734
1090,734
1091,734
1092,734
1093,734
1094,734
1095,734
1096,734
1097,734
1098,734
1099,734
1100,734
1101,734
1102,734
1103,734
1104,734
1105,734
1106,734
1107,734
1108,734
1109,734
1110,734
1111,734
1112,734
1113,734
1114,734
1115,734
1116,734
1117,734
1118,734
1119,734
1120,734
1121,734
1122,734
1123,734
1124,734
1125,734
1126,734
1127,734
1128,734
1129,734
1130,734
1131,734
1132,734
1133,734
1134,734
1135,734
1136,734
1137,734
1138,734
1139,734
1140,734
1141,734
1142,734
1143,734
1144,734
1145,734
1146,734
1147,734
1148,734
1149,734
1150,734
1151,734
1152,734
1153,734
1154,734
1155,734
1156,734
1157,734
1158,734
1159,734
1160,734
1161,734
1162,734
1163,734
1164,734
1165,734
1166,734
1167,734
1168,734
1169,734
1170,734
1171,734
1172,734
1173,734
1174,734
1175,734
1176,734
1177,734
1178,734
1179,734
1180,734
1181,734
1182,734
1183,734
1184,734
1185,734
1186,734
1187,734
1188,734
1189,734
1190,734
1191,734
1192,734
1193,734
1194,734
1195,734
1196,734
1197,734
1198,734
1199,734
1200,734
1201,734
1202,734
1203,734
1204,734
1205,734
1206,734
1207,734
1208,734
1209,734
1210,734
1211,734
1212,734
1213,734
1214,734
1215,734
1216,734
1217,734
1218,734
1219,734
1220,734
1221,734
1222,734
1223,734
1224,734
1225,734
1226,734
1227,734
1228,734
1229,734
1230,734
1231,734
1232,734
1233,734
1234,734
1235,734
1236,734
1237,734
1238,734
1239,734
1240,734
1241,734
1242,734
1243,734
1244,734
1245,734
1246,734
1247,734
1248,734
1249,734
1250,734
1251,734
1252,734
1253,734
1254,734
1255,734
1256,734
1257,734
1258,734
1259,734
1260,734
1261,734
1262,734
1263,734
1264,734
1265,734
1266,734
1267,734
1268,734
1269,734
1270,734
1271,734
1272,734
1273,734
1274,734
1275,734
1276,734
1277,734
1278,734
1279,734
1280,734
1281,734
1282,734
1283,734
1284,734
1285,734
1286,734
1287,734
1288,734
1289,734
1290,734
1291,734
1292,734
1293,734
1294,734
1295,734
1296,734
1297,734
1298,734
1299,734
1300,734
1301,734
1302,734
1303,734
1304,734
1305,734
1306,734
1307,734
1308,734
1309,734
1310,734
1311,734
1312,734
1313,734
1314,734
1315,734
1316,734
1317,734
1318,734
1319,734
1320,734
1321,734
1322,734
1323,734
1324,734
1325,734
1326,734
1327,734
1328,734
1329,734
1330,734
1331,734
1332,734
1333,734
1334,734
1335,734
1336,734
1337,734
1338,734
1339,734
1340,734
1341,734
1342,734
1343,734
1344,734
1345,734
1346,734
1347,734
1348,734
1349,734
1350,734
1351,734
1352,734
1353,734
1354,734
1355,734
1356,734
1357,734
1358,734
1359,734
1360,734
1361,734
1362,734
1363,734
1364,734
1365,734
1366,734
1367,734
1368,734
1369,734
1370,734
1371,734
1372,734
1373,734
1374,734
1375,734
1376,734
1377,734
1378,734
1379,734
1380,734
1381,734
1382,734
1383,734
1384,734
1385,734
1386,734
1387,734
1388,734
1389,734
1390,734
1391,734
1392,734
1393,734
1394,734
1395,734
1396,734
1397,734
1398,734
1399,734
1400,734
1401,734
1402,734
1403,734
1404,734
1405,734
1406,734
1407,734
1408,734
1409,734
1410,734
1411,734
1412,734
1413,734
1414,734
1415,734
1416,734
1417,734
1418,734
1419,734
1420,734
1421,734
1422,734
1423,734
1424,734
1425,734
1426,734
1427,734
1428,734
1429,734
1430,734
1431,734
1432,734
1433,734
1434,734
1435,734
1436,734
1437,734
1438,734
1439,734
1440,734
1441,734
1442,734
1443,734
1444,734
1445,734
1446,734
1447,734
1448,734
1449,734
1450,734
1451,722
1452,793
1453,798
1454,738
1455,814
1456,798
1457,862
1458,830
1459,846
1460,894
1461,942
1462,990
1463,990
1464,1038
1465,1038
1466,1038
1467,1038
1469,1150
1470,1170
1471,1166
1472,1230
1473,1294
1474,1314
1475,1325
1476,1355
1477,1337
1478,1325
1479,1355
1480,1337
1481,1373
1482,1355
1483,1409
1484,1463
1486,1499
1487,1499
1488,1553
1489,1571
1490,1571
1493,1607
1494,1607
1495,1607
1496,1607
1497,1607
1498,1607
1499,1391
1500,1607
1501,1589
1502,1607
1503,1607
1504,1391
1505,1607
1506,1607
1507,1607
1508,1607
1509,1607
1510,1607
1511,1607
1512,1607
1513,1607
1514,1607
1515,1607
1516,1607
1517,1607
1518,1607
1519,1607
1520,1607
1521,1607
1522,1607
1523,1607
1524,1607
1525,1607
1526,1607
1527,1607
1528,1607
1529,1607
1530,1607
1531,1607
1532,1607
1533,1607
1534,1607
1535,1607
1536,1607
1537,1607
1538,1607
1539,1607
1540,1607
1541,1607
1542,1607
1543,1607
1544,1607
1545,1607
1546,1607
1547,1607
1548,1607
1549,1607
1550,1607
1551,1607
1552,1607
1553,1607
1554,1607
1555,1607
1556,1607
1557,1607
1558,1607
1559,1607
1560,1607
1561,1607
1562,1607
1563,1607
1564,1607
1565,1607
1566,1607
1567,1607
1568,1607
1569,1607
1570,1607
1571,1607
1572,1607
1573,1607
1574,1607
1575,1607
1576,1607
1577,1607
1578,1607
1579,1607
1580,1607
1581,1607
1582,1607
1583,1607
1584,1607
1585,1607
1586,1607
1587,1607
1588,1607
1589,1607
1590,1607
1591,1607
1592,1607
1593,1607
1594,1607
1595,1607
1596,1607
1597,1607
1598,1607
1599,1607
1600,1589
1601,1607
1602,1607
1603,1607
1604,1607
1605,1607
1606,1607
1607,1607
1608,1607
1609,1607
1610,1607
1611,1589
1612,1607
1613,1607
1614,1607
1615,1607
1616,1607
1617,1607
1618,1607
1619,1589
1620,1589
1621,1607
1622,1589
1623,1589
1624,1589
1625,1607
1626,1589
1627,1607
1628,1607
1629,1607
1630,1607
1631,1589
1632,1607
1633,1607
1634,1607
1635,1607
1636,1589
1637,1607
1638,1607
1639,1607
1640,1589
1641,1589
1642,1589
1643,1589
1644,1589
1645,1607
1646,1589
1647,1607
1648,1589
1649,1589
1650,1589
1651,1589
1652,1589
1653,1607
1654,1589
1655,1589
1656,1607
1657,1589
1658,1589
1659,1607
1660,1589
1661,1607
1662,1607
1663,1607
1664,1607
1665,1607
1666,1607
1667,1607
1668,1607
1669,1607
1670,1607
1671,1607
1672,1607
1673,1607
1674,1607
1675,1607
1676,1607
1677,1607
1678,1607
1679,1607
1680,1607
1681,1625
1682,1553
1683,1391
1684,1373
1685,1589
1686,1607
1687,1559
1688,1577
1689,1445
1690,1517
1691,1553
1692,1481
1693,1463
1694,1463
1695,1451
1696,1391
1697,1391
1698,1343
1699,1355
1700,1355
1701,1373
1702,1325
1703,1337
1704,1326
1705,1262
1706,1305
1707,1202
1708,1182
1709,1118
1710,1072
1711,1070
1712,1006
1713,974
1714,942
1715,910
1716,866
1717,878
1718,878
1719,830
1720,770
1721,798
1722,814
1723,734
1724,782
1725,782
1726,720
1727,782
1728,782
1729,734
1730,793
1731,798
1732,830
1733,782
1734,770
1735,814
1736,814
1737,814
1738,814
1739,782
1740,830
1741,786
1742,798
1743,793
1744,734
1745,782
1746,750
1747,718
1748,793
1749,734
1750,702
1751,750
1752,718
1753,686
1754,734
1755,690
1756,702
1757,702
1758,702
1759,690
1760,734
1761,734
1762,734
1763,734
1764,734
1765,672
1766,672
1767,690
1768,690
1769,690
1770,690
1771,690
1772,690
1773,672
1774,672
1775,672
1776,672
1777,672
1778,672
1779,672
1780,672
1781,690
1782,690
1783,690
1784,690
1785,690
1786,690
1787,690
1788,690
1789,690
1790,690
1791,690
1792,690
1793,690
1794,690
1795,690
1796,690
1797,702
1798,702
1799,702
1800,702
1801,702
1802,702
1803,702
1804,702
1805,702
1806,702
1807,702
1808,702
1809,702
1810,702
1811,702
1812,702
1813,702
1814,702
1815,702
1816,702
1817,702
1818,702
1819,702
1820,702
1821,702
1822,702
1823,702
1824,702
1825,702
1826,702
1827,702
1828,702
1829,702
1830,702
1831,702
1832,702
1833,702
1834,702
1835,702
1836,702
1837,702
1838,702
1839,702
1840,702
1841,702
1842,702
1843,702
1844,702
1845,702
1846,702
1847,702
1848,702
1849,702
1850,702
1851,702
1852,702
1853,702
1854,702
1855,702
1856,702
1857,702
1858,702
1859,702
1860,702
1861,702
1862,702
1863,702
1864,702
1865,702
1866,702
1867,702
1868,702
1869,702
1870,702
1871,702
1872,702
1873,702
1874,702
1875,702
1876,702
1877,702
1878,702
1879,702
1880,702
1881,702
1882,702
1883,702
1884,702
1885,702
1886,702
1887,702
1888,702
1889,702
1890,702
1891,702
1892,702
1893,702
1894,702
1895,702
1896,702
1897,702
1898,702
1899,702
1900,702
1901,702
1902,702
1903,702
1904,702
1905,702
1906,702
1907,702
1908,702
1909,702
1910,702
1911,702
1912,702
1913,702
1914,702
1915,702
1916,702
1917,702
1918,702
1919,702
1920,702
1921,702
1922,702
1923,702
1924,702
1925,702
1926,702
1927,702
1928,702
1929,702
1930,702
1931,702
1932,702
1933,702
1934,702
1935,702
1936,702
1937,702
1938,702
1939,702
1940,702
1941,702
1942,702
1943,702
1944,702
1945,702
1946,702
1947,702
1948,702
1949,702
1950,702
1951,702
1952,702
1953,702
1954,702
1955,702
1956,702
1957,702
1958,702
1959,702
1960,702
1961,702
1962,702
1963,702
1964,702
1965,702
1966,702
1967,702
1968,702
1969,702
1970,702
1971,702
1972,702
1973,702
1974,702
1975,702
1976,702
1977,702
1978,702
1979,702
1980,702
1981,702
1982,702
1983,702
1984,702
1985,702
1986,702
1987,702
1988,702
1989,702
1990,702
1991,702
1992,702
1993,702
1994,702
1995,702
1996,702
1997,702
1998,702
1999,702
2000,702
2001,702
2002,702
2003,702
2004,702
2005,702
2006,702
2007,702
2008,702
2009,702
2010,702
2011,702
2012,702
2013,702
2014,702
2015,702
2016,702
2017,702
2018,702
2019,702
2020,702
2021,702
2022,702
2023,702
2024,702
2025,702
2026,702
2027,702
2028,702
2029,702
2030,702
2031,702
2032,702
2033,702
2034,702
2035,702
2036,702
2037,702
2038,702
2039,702
2040,702
2041,702
2042,702
2043,702
2044,702
2045,702
2046,702
2047,702
2048,702
2049,702
2050,702
2051,702
2052,702
2053,702
2054,702
2055,702
2056,702
2057,702
2058,702
2059,702
2060,702
2061,702
2062,702
2063,702
2064,702
2065,702
2066,702
2067,702
2068,702
2069,702
2070,702
2071,702
2072,702
2073,702
2074,702
2075,702
2076,702
2077,702
2078,702
2079,702
2080,702
2081,702
2082,702
2083,702
2084,702
2085,702
2086,702
2087,702
2088,702
2089,702
2090,702
2091,702
2092,702
2093,702
2094,702
2095,702
2096,702
2098,702
2099,702
2100,702
2101,702
2102,702
2103,702
2104,702
2105,702
2106,702
2107,702
2108,702
2109,702
2110,702
2111,702
2112,702
2113,702
2114,702
2115,702
2116,702
2118,702
2119,690
2120,702
2121,702
2122,690
2123,690
2126,2075
2127,2081
2128,1391
2129,1373
2130,2093
2131,1373
2132,2093
2133,2093
2134,1337
2135,1373
2136,2093
2137,2093
2138,2093
2139,2093
2140,1373
2141,2093
2142,2093
2143,2111
2144,1373
2145,2111
2146,1355
2147,1337
2148,1355
2149,1373
2150,1373
2151,1373
2152,1355
2153,1355
2154,1373
2155,1325
2156,1355
2157,1373
2158,1355
2159,1355
2160,1355
2161,1325
2162,1337
2163,1355
2164,1643
2165,1373
2166,1337
2167,1337
2168,1355
2169,1337
2170,1355
2171,1337
2172,1391
2173,1391
2174,1391
2175,1337
2176,1337
2177,1337
2178,1373
2179,1679
2180,1337
2181,1337
2182,1337
2183,1373
2184,1625
2185,1355
2186,1391
2187,2093
2188,1373
2189,1697
2190,1337
2191,2093
2192,1391
2193,1715
2194,1337
2195,1337
2196,1355
2197,1373
2198,1337
2199,1391
2200,2045
2201,1325
2202,2045
2203,1355
2204,1337
2205,1337
2206,1373
2207,2039
2208,1355
2209,1325
2210,2039
2211,2045
2212,1373
2213,1679
2214,1337
2215,2039
2216,1697
2217,1373
2218,1715
2219,1337
2220,1697
2221,1337
2222,1643
2223,1373
2224,1355
2225,1373
2226,1373
2227,1355
2228,1337
2229,1661
2230,1517
2231,1391
2232,1337
2233,1553
2234,1589
2235,1337
2236,1589
2237,1391
2238,1553
2239,1553
2240,1373
2241,1355
2242,1589
2243,1373
2244,1337
2245,1517
2246,1373
2247,1355
2248,1661
2249,1589
2250,1337
2251,1562
2252,1373
2253,1373
2254,1562
2255,1355
2256,1517
2257,1337
2258,1355
2259,1517
2260,1553
2261,1325
2262,1355
2263,1499
2264,1337
2265,1355
2266,1553
2267,1391
2268,1589
2269,1661
2270,1607
2271,1589
2272,1571
2273,1562
2274,1607
2275,1337
2276,1661
2277,1391
2278,1355
2279,1337
2280,1499
2281,1373
2282,1589
2283,1607
2284,1337
2285,1607
2286,1625
2287,1589
2288,1499
2289,1373
2290,1499
2291,1625
2292,1625
2293,1571
2294,1553
2295,1337
2296,1571
2297,1571
2298,1607
2299,1661
2300,1562
2301,1445
2302,1643
2303,1589
2304,1589
2305,1571
2306,2039
2307,1625
2308,2021
2309,1697
2310,1643
2311,1499
2312,1661
2313,1553
2314,1661
2315,1562
2316,1562
2317,1589
2318,1589
2319,1625
2320,1571
2321,2039
2322,1643
2323,1337
2324,1562
2325,1553
2326,1571
2327,1337
2328,1562
2329,1562
2330,1517
2331,1337
2332,1562
2333,1499
2334,1337
2335,1337
2336,1391
2337,1337
2338,1571
2339,1607
2340,1373
2341,1463
2342,1625
2343,1373
2344,1463
2345,1643
2346,1589
2347,1517
2348,1589
2349,1589
2350,1571
2351,1337
2352,1373
2353,1499
2354,1355
2355,1373
2356,1553
2357,1373
2358,1499
2359,1445
2360,1445
2361,1337
2362,1463
2363,1373
2364,1373
2365,1553
2366,1517
2367,1337
2368,1517
2369,1589
2370,1715
2371,1337
2372,1517
2373,1373
2374,1607
2375,1445
2376,1589
2377,1571
2378,1337
2379,1373
2380,1589
2381,1571
2382,1571
2383,1373
2384,1553
2385,1463
2386,1337
2387,1553
2388,1607
2389,1571
2390,1481
2391,1337
2392,1517
2393,1571
2394,1337
2395,1553
2396,1337
2397,1571
2398,1517
2399,1373
2400,1373
2401,1337
2402,1391
2403,1985
2404,2045
2405,1625
2406,2084
2407,2084
2408,1373
2409,2084
2410,1373
2411,2084
2412,1373
2413,2084
2414,1589
2415,1355
2416,1337
2417,1553
2418,2084
2419,1373
2420,1391
2421,1337
2422,2003
2423,2003
2424,2003
2425,1337
2426,1337
2427,1373
2428,2003
2429,2003
2430,1373
2431,1373
2432,1391
2433,1337
2434,1337
2435,2063
2436,1355
2437,2003
2438,2003
2439,1337
2440,1355
2441,1337
2442,2009
2443,1337
2444,1355
2445,1571
2446,1625
2447,1373
2448,1571
2449,1553
2450,1373
2451,1571
2452,1643
2453,1589
2454,1607
2455,1337
2456,2003
2457,1337
2458,1325
2459,1355
2460,1607
2461,2021
2462,1391
2463,1625
2464,1373
2465,1517
2466,1499
2467,1373
2468,1589
2469,1607
2470,1337
2471,2021
2472,1355
2473,1337
2474,1553
2475,1337
2476,2021
2477,1643
2478,1337
2479,1517
2480,1373
2481,1517
2482,1571
2483,1373
2484,1337
2485,1463
2486,1355
2487,1373
2488,1499
2489,1391
2490,1562
2491,1499
2492,1355
2493,1589
2494,1517
2495,1337
2496,1499
2497,1571
2498,2021
2499,1571
2500,1337
2501,1499
2502,1517
2503,1373
2504,1661
2505,1445
2506,1499
2507,1562
2508,1445
2509,1337
2510,1562
2511,1445
2512,1445
2513,1499
2514,1517
2515,1571
2516,1517
2517,1589
2518,1562
2519,1445
2520,1589
2521,1562
2522,1445
2523,1517
2524,1643
2525,1499
2526,1607
2527,1481
2528,1562
2529,1445
2530,1445
2531,1445
2532,1553
2533,1517
2534,1625
2535,1589
2536,1661
2537,1553
2538,1517
2539,1571
2540,1499
2541,1517
2542,1517
2543,1562
2544,1517
2545,1562
2546,1643
2547,1553
2548,1643
2549,1445
2550,1517
2551,1562
2552,2039
2553,1517
2554,1517
2555,1607
2556,1985
2557,1661
2558,1625
2559,1661
2560,1553
2561,1679
2562,1562
2563,1562
2564,1589
2565,1562
2566,1553
2567,1985
2568,1517
2569,1607
2570,1553
2571,1607
2572,1589
2573,1499
2574,1607
2575,1553
2576,1517
2577,1562
2578,1517
2579,1499
2580,1499
2581,1553
2582,1661
2583,1589
2584,1499
2585,1589
2586,1499
2587,1625
2588,1562
2589,1589
2590,1481
2591,1517
2592,1517
2593,1517
2594,1553
2595,2045
2596,1661
2597,1562
2598,1481
2599,1589
2600,1562
2601,1562
2602,1562
2603,1562
2604,1562
2605,1571
2606,2003
2607,1499
2608,2003
2609,2003
2610,1517
2611,1337
2612,1373
2613,1589
2614,1562
2615,1661
2616,1517
2617,1373
2618,1553
2619,1355
2620,1985
2621,1991
2622,1517
2623,1643
2624,1571
2625,2003
2626,1661
2627,1607
2628,1499
2629,1553
2630,1517
2631,1337
2632,1571
2633,2003
2634,1517
2635,2003
2636,1517
2637,2003
2638,1607
2639,1643
2641,1589
2642,1562
2643,1562
2644,1607
2645,1517
2646,1985
2647,1373
2648,1499
2649,1337
2650,1643
2652,2003
2653,1643
2654,2003
2655,1553
2656,1355
2658,2003
2659,2003
2660,1337
2661,1553
2662,1553
2663,1553
2666,814
2667,814
2668,814
2669,802
2670,802
2671,802
2672,802
2673,802
2674,802
2675,802
2676,802
2677,802
2678,784
2679,793
2680,846
2681,846
2682,846
2683,846
2684,846
2685,846
2686,846
2687,846
2688,846
2689,846
2690,846
2691,846
2692,846
2693,834
2694,834
2695,834
2696,834
2697,834
2698,834
2699,798
2700,798
2701,834
2702,798
2703,798
2704,834
2705,798
2706,798
2707,834
2708,834
2709,834
2710,834
2711,834
2712,834
2713,834
2714,834
2715,834
2716,834
2717,834
2718,834
2719,834
2720,834
2721,834
2722,834
2723,834
2724,834
2725,834
2726,834
2727,834
2728,834
2729,834
2730,834
2731,834
2732,834
2733,834
2734,834
2735,834
2736,834
2737,846
2738,846
2739,846
2740,846
2741,834
2742,846
2743,834
2744,846
2745,846
2746,846
2747,846
2748,846
2749,846
2750,846
2751,846
2752,846
2753,846
2754,846
2755,846
2756,846
2757,846
2758,846
2759,846
2760,846
2761,846
2762,846
2763,846
2764,846
2765,846
2766,846
2767,846
2768,846
2769,846
2770,846
2771,846
2772,846
2773,846
2774,846
2775,846
2776,846
2777,846
2778,846
2779,846
2780,846
2781,846
2782,846
2783,846
2784,846
2785,846
2786,846
2787,846
2788,846
2789,846
2790,846
2791,846
2792,846
2793,846
2794,846
2795,846
2796,846
2797,846
2798,846
2799,846
2800,846
2801,846
2802,846
2803,846
2804,846
2805,846
2806,846
2807,846
2808,846
2809,846
2810,846
2811,846
2812,846
2813,846
2814,846
2815,846
2816,846
2817,846
2818,846
2819,846
2820,846
2821,846
2822,846
2823,846
2824,1355
2825,846
2826,846
2827,846
2828,846
2829,846
2830,846
2831,846
2832,1355
2833,846
2834,846
2835,846
2836,1355
2837,1355
2838,1355
2839,1355
2840,846
2841,1355
2842,1355
2843,1355
2844,1355
2845,846
2846,846
2847,846
2848,846
2849,846
2850,846
2851,1355
2852,1355
2853,1355
2854,1355
2855,1355
2856,1355
2857,1427
2858,1355
2859,1355
2860,1355
2861,1355
2862,1427
2863,1355
2864,1355
2865,1355
2866,1355
2867,1427
2868,1427
2869,1427
2870,1355
2871,1355
2872,1355
2873,1355
2874,1355
2875,1427
2876,1355
2877,1355
2878,1427
2879,1427
2880,1355
2881,1427
2882,1427
2883,1427
2884,1355
2885,1427
2886,1355
2887,1427
2888,1355
2889,1355
2890,1355
2891,1355
2892,1355
2893,1427
2894,1355
2895,1355
2896,1481
2897,1355
2898,1427
2899,1427
2900,1427
2901,1427
2902,1427
2903,1427
2904,1481
2905,1427
2906,1427
2907,1427
2908,1427
2909,1427
2910,1427
2911,1427
2912,1427
2913,1427
2914,1427
2915,1427
2916,1427
2917,1481
2918,1415
2919,1427
2920,1427
2921,1427
2922,1415
2923,1481
2924,1427
2925,1427
2926,1427
2927,1427
2928,1427
2929,1427
2930,1427
2931,1427
2932,1355
2933,1427
2934,1427
2935,1427
2936,1481
2937,1427
2938,1427
2939,1481
2940,1355
2941,1481
2942,1427
2943,1427
2944,1427
2945,1427
2946,1427
2947,1481
2948,1427
